statecode,policyID,county_name,line
FL,290097,HILLSBOROUGH COUNTY,Residential
FL,355813,HILLSBOROUGH COUNTY,Residential
FL,695701,HILLSBOROUGH COUNTY,Residential
FL,836924,HILLSBOROUGH COUNTY,Residential
FL,501711,HILLSBOROUGH COUNTY,Residential
FL,817002,HILLSBOROUGH COUNTY,Residential
FL,693524,HILLSBOROUGH COUNTY,Residential
FL,205617,HILLSBOROUGH COUNTY,Residential
FL,336567,HILLSBOROUGH COUNTY,Residential
FL,581666,HILLSBOROUGH COUNTY,Residential
FL,468508,HILLSBOROUGH COUNTY,Residential
FL,348258,HILLSBOROUGH COUNTY,Residential
FL,887674,HILLSBOROUGH COUNTY,Residential
FL,577254,HILLSBOROUGH COUNTY,Residential
FL,632459,HILLSBOROUGH COUNTY,Residential
FL,181848,HILLSBOROUGH COUNTY,Residential
FL,803074,HILLSBOROUGH COUNTY,Residential
FL,897191,HILLSBOROUGH COUNTY,Residential
FL,593254,HILLSBOROUGH COUNTY,Residential
FL,228945,HILLSBOROUGH COUNTY,Residential
FL,706103,HILLSBOROUGH COUNTY,Residential
FL,429210,HILLSBOROUGH COUNTY,Residential
FL,569078,HILLSBOROUGH COUNTY,Residential
FL,295406,HILLSBOROUGH COUNTY,Residential
FL,714748,HILLSBOROUGH COUNTY,Residential
FL,560392,HILLSBOROUGH COUNTY,Residential
FL,687445,HILLSBOROUGH COUNTY,Residential
FL,122448,HILLSBOROUGH COUNTY,Residential
FL,144762,HILLSBOROUGH COUNTY,Residential
FL,862091,HILLSBOROUGH COUNTY,Residential
FL,856560,HILLSBOROUGH COUNTY,Residential
FL,664145,HILLSBOROUGH COUNTY,Residential
FL,563710,HILLSBOROUGH COUNTY,Residential
FL,753032,HILLSBOROUGH COUNTY,Residential
FL,726155,HILLSBOROUGH COUNTY,Residential
FL,500307,HILLSBOROUGH COUNTY,Residential
FL,870492,HILLSBOROUGH COUNTY,Residential
FL,925225,HILLSBOROUGH COUNTY,Residential
FL,116974,HILLSBOROUGH COUNTY,Residential
FL,105884,HILLSBOROUGH COUNTY,Residential
FL,355780,HILLSBOROUGH COUNTY,Residential
FL,167254,HILLSBOROUGH COUNTY,Residential
FL,923844,HILLSBOROUGH COUNTY,Residential
FL,414562,HILLSBOROUGH COUNTY,Residential
FL,235419,HILLSBOROUGH COUNTY,Residential
FL,892183,HILLSBOROUGH COUNTY,Residential
FL,334240,HILLSBOROUGH COUNTY,Residential
FL,964903,HILLSBOROUGH COUNTY,Residential
FL,682008,HILLSBOROUGH COUNTY,Residential
FL,189479,HILLSBOROUGH COUNTY,Residential
FL,398033,HILLSBOROUGH COUNTY,Residential
FL,647543,HILLSBOROUGH COUNTY,Residential
FL,904691,HILLSBOROUGH COUNTY,Residential
FL,525673,HILLSBOROUGH COUNTY,Residential
FL,669697,HILLSBOROUGH COUNTY,Residential
FL,971138,HILLSBOROUGH COUNTY,Residential
FL,526126,HILLSBOROUGH COUNTY,Residential
FL,873893,HILLSBOROUGH COUNTY,Residential
FL,993557,HILLSBOROUGH COUNTY,Residential
FL,912569,HILLSBOROUGH COUNTY,Residential
FL,942289,HILLSBOROUGH COUNTY,Residential
FL,695780,HILLSBOROUGH COUNTY,Commercial
FL,589633,HILLSBOROUGH COUNTY,Residential
FL,830777,HILLSBOROUGH COUNTY,Commercial
FL,541468,PASCO COUNTY,Residential
FL,824860,PASCO COUNTY,Commercial
FL,860601,PASCO COUNTY,Residential
FL,202177,PASCO COUNTY,Commercial
FL,140662,PASCO COUNTY,Commercial
FL,818798,HILLSBOROUGH COUNTY,Residential
FL,775328,HILLSBOROUGH COUNTY,Residential
FL,620734,HILLSBOROUGH COUNTY,Residential
FL,718114,HILLSBOROUGH COUNTY,Residential
FL,981464,HILLSBOROUGH COUNTY,Residential
FL,478611,HILLSBOROUGH COUNTY,Commercial
FL,691246,HILLSBOROUGH COUNTY,Commercial
FL,621629,HILLSBOROUGH COUNTY,Residential
FL,111349,HILLSBOROUGH COUNTY,Commercial
FL,637079,HILLSBOROUGH COUNTY,Residential
FL,624754,HILLSBOROUGH COUNTY,Residential
FL,509209,HILLSBOROUGH COUNTY,Residential
FL,649088,HILLSBOROUGH COUNTY,Residential
FL,480746,HILLSBOROUGH COUNTY,Residential
FL,843552,HILLSBOROUGH COUNTY,Residential
FL,817881,HILLSBOROUGH COUNTY,Residential
FL,285439,HILLSBOROUGH COUNTY,Residential
FL,115556,HILLSBOROUGH COUNTY,Residential
FL,535178,HILLSBOROUGH COUNTY,Residential
FL,939037,HILLSBOROUGH COUNTY,Residential
FL,909230,HILLSBOROUGH COUNTY,Residential
FL,871813,HILLSBOROUGH COUNTY,Residential
FL,708585,HILLSBOROUGH COUNTY,Residential
FL,211689,HILLSBOROUGH COUNTY,Residential
FL,198552,HILLSBOROUGH COUNTY,Residential
FL,857629,HILLSBOROUGH COUNTY,Residential
FL,749041,HILLSBOROUGH COUNTY,Residential
FL,816205,HILLSBOROUGH COUNTY,Residential
FL,309346,HILLSBOROUGH COUNTY,Residential
FL,992143,HILLSBOROUGH COUNTY,Commercial
FL,276307,HILLSBOROUGH COUNTY,Residential
FL,908943,HILLSBOROUGH COUNTY,Commercial
FL,398243,HILLSBOROUGH COUNTY,Commercial
FL,558202,HILLSBOROUGH COUNTY,Residential
FL,972407,HILLSBOROUGH COUNTY,Residential
FL,133790,HILLSBOROUGH COUNTY,Commercial
FL,696232,HILLSBOROUGH COUNTY,Commercial
FL,110192,HILLSBOROUGH COUNTY,Residential
FL,843615,HILLSBOROUGH COUNTY,Residential
FL,150522,HILLSBOROUGH COUNTY,Residential
FL,234771,HILLSBOROUGH COUNTY,Residential
FL,643366,HILLSBOROUGH COUNTY,Residential
FL,765046,HILLSBOROUGH COUNTY,Residential
FL,636804,HILLSBOROUGH COUNTY,Residential
FL,900984,HILLSBOROUGH COUNTY,Residential
FL,635765,HILLSBOROUGH COUNTY,Commercial
FL,938690,HILLSBOROUGH COUNTY,Commercial
FL,372770,HILLSBOROUGH COUNTY,Residential
FL,916284,HILLSBOROUGH COUNTY,Residential
FL,613518,HILLSBOROUGH COUNTY,Commercial
FL,222288,HILLSBOROUGH COUNTY,Commercial
FL,271151,HILLSBOROUGH COUNTY,Residential
FL,256981,HILLSBOROUGH COUNTY,Residential
FL,527614,HILLSBOROUGH COUNTY,Residential
FL,430386,HILLSBOROUGH COUNTY,Residential
FL,653979,HILLSBOROUGH COUNTY,Residential
FL,798046,HILLSBOROUGH COUNTY,Residential
FL,583024,HILLSBOROUGH COUNTY,Commercial
FL,739350,HILLSBOROUGH COUNTY,Commercial
FL,197897,HILLSBOROUGH COUNTY,Residential
FL,119711,HILLSBOROUGH COUNTY,Residential
FL,849582,HILLSBOROUGH COUNTY,Residential
FL,181642,HILLSBOROUGH COUNTY,Residential
FL,653867,HILLSBOROUGH COUNTY,Residential
FL,663187,HILLSBOROUGH COUNTY,Residential
FL,552030,HILLSBOROUGH COUNTY,Residential
FL,538063,HILLSBOROUGH COUNTY,Residential
FL,529591,HILLSBOROUGH COUNTY,Residential
FL,846320,HILLSBOROUGH COUNTY,Residential
FL,532600,HILLSBOROUGH COUNTY,Residential
FL,401438,HILLSBOROUGH COUNTY,Commercial
FL,822709,HILLSBOROUGH COUNTY,Residential
FL,548653,HILLSBOROUGH COUNTY,Residential
FL,266350,HILLSBOROUGH COUNTY,Commercial
FL,919219,HILLSBOROUGH COUNTY,Residential
FL,890449,HILLSBOROUGH COUNTY,Residential
FL,724009,HILLSBOROUGH COUNTY,Residential
FL,595585,HILLSBOROUGH COUNTY,Residential
FL,125784,HILLSBOROUGH COUNTY,Residential
FL,590017,HILLSBOROUGH COUNTY,Residential
FL,719259,HILLSBOROUGH COUNTY,Residential
FL,203255,HILLSBOROUGH COUNTY,Residential
FL,880092,HILLSBOROUGH COUNTY,Residential
FL,258927,HILLSBOROUGH COUNTY,Residential
FL,874248,HILLSBOROUGH COUNTY,Commercial
FL,887799,HILLSBOROUGH COUNTY,Residential
FL,310183,HILLSBOROUGH COUNTY,Residential
FL,217932,HILLSBOROUGH COUNTY,Residential
FL,273637,HILLSBOROUGH COUNTY,Residential
FL,354214,HILLSBOROUGH COUNTY,Commercial
FL,821820,HILLSBOROUGH COUNTY,Residential
FL,474693,HILLSBOROUGH COUNTY,Residential
FL,337249,HILLSBOROUGH COUNTY,Residential
FL,694763,HILLSBOROUGH COUNTY,Residential
FL,296507,HILLSBOROUGH COUNTY,Residential
FL,539082,HILLSBOROUGH COUNTY,Residential
FL,864546,HILLSBOROUGH COUNTY,Residential
FL,877239,HILLSBOROUGH COUNTY,Residential
FL,612924,HILLSBOROUGH COUNTY,Residential
FL,930996,HILLSBOROUGH COUNTY,Residential
FL,604457,HILLSBOROUGH COUNTY,Residential
FL,601344,HILLSBOROUGH COUNTY,Residential
FL,583798,HILLSBOROUGH COUNTY,Commercial
FL,610190,HILLSBOROUGH COUNTY,Commercial
FL,784959,HILLSBOROUGH COUNTY,Residential
FL,189175,HILLSBOROUGH COUNTY,Residential
FL,457852,HILLSBOROUGH COUNTY,Residential
FL,674388,HILLSBOROUGH COUNTY,Residential
FL,272390,HILLSBOROUGH COUNTY,Residential
FL,574643,HILLSBOROUGH COUNTY,Residential
FL,951892,HILLSBOROUGH COUNTY,Residential
FL,492829,HILLSBOROUGH COUNTY,Residential
FL,621788,HILLSBOROUGH COUNTY,Residential
FL,255293,HILLSBOROUGH COUNTY,Residential
FL,265955,HILLSBOROUGH COUNTY,Residential
FL,231942,HILLSBOROUGH COUNTY,Residential
FL,316112,HILLSBOROUGH COUNTY,Residential
FL,449583,HILLSBOROUGH COUNTY,Residential
FL,598406,HILLSBOROUGH COUNTY,Residential
FL,826430,HILLSBOROUGH COUNTY,Commercial
FL,145896,HILLSBOROUGH COUNTY,Residential
FL,649195,HILLSBOROUGH COUNTY,Residential
FL,347359,HILLSBOROUGH COUNTY,Residential
FL,513698,HILLSBOROUGH COUNTY,Residential
FL,460428,HILLSBOROUGH COUNTY,Residential
FL,320699,HILLSBOROUGH COUNTY,Residential
FL,789978,HILLSBOROUGH COUNTY,Residential
FL,577789,HILLSBOROUGH COUNTY,Residential
FL,553198,HILLSBOROUGH COUNTY,Residential
FL,100557,HILLSBOROUGH COUNTY,Residential
FL,774729,HILLSBOROUGH COUNTY,Residential
FL,553534,HILLSBOROUGH COUNTY,Commercial
FL,370001,HILLSBOROUGH COUNTY,Residential
FL,751528,HILLSBOROUGH COUNTY,Residential
FL,270618,HILLSBOROUGH COUNTY,Commercial
FL,339501,HILLSBOROUGH COUNTY,Commercial
FL,284600,HILLSBOROUGH COUNTY,Commercial
FL,335898,HILLSBOROUGH COUNTY,Residential
FL,787305,HILLSBOROUGH COUNTY,Residential
FL,690328,HILLSBOROUGH COUNTY,Residential
FL,493826,HILLSBOROUGH COUNTY,Commercial
FL,982540,HILLSBOROUGH COUNTY,Commercial
FL,168452,HILLSBOROUGH COUNTY,Residential
FL,941339,PASCO COUNTY,Commercial
FL,449825,PASCO COUNTY,Commercial
FL,126838,PASCO COUNTY,Commercial
FL,415098,PASCO COUNTY,Commercial
FL,632308,PASCO COUNTY,Commercial
FL,238386,PASCO COUNTY,Commercial
FL,347714,PASCO COUNTY,Residential
FL,502680,PASCO COUNTY,Commercial
FL,304603,PASCO COUNTY,Residential
FL,721276,PASCO COUNTY,Residential
FL,999573,PASCO COUNTY,Residential
FL,323919,PASCO COUNTY,Residential
FL,802835,PASCO COUNTY,Residential
FL,615620,PASCO COUNTY,Residential
FL,246450,PASCO COUNTY,Residential
FL,881371,PASCO COUNTY,Residential
FL,537022,PASCO COUNTY,Residential
FL,898453,PASCO COUNTY,Residential
FL,335016,PASCO COUNTY,Residential
FL,250459,PASCO COUNTY,Residential
FL,429485,PASCO COUNTY,Residential
FL,570965,PASCO COUNTY,Residential
FL,415097,PASCO COUNTY,Residential
FL,654590,PASCO COUNTY,Residential
FL,559747,HILLSBOROUGH COUNTY,Residential
FL,687183,HILLSBOROUGH COUNTY,Residential
FL,843017,HILLSBOROUGH COUNTY,Residential
FL,223092,HILLSBOROUGH COUNTY,Residential
FL,383511,HILLSBOROUGH COUNTY,Commercial
FL,147829,HILLSBOROUGH COUNTY,Residential
FL,776300,HILLSBOROUGH COUNTY,Residential
FL,253553,HILLSBOROUGH COUNTY,Residential
FL,395009,HILLSBOROUGH COUNTY,Residential
FL,537842,HILLSBOROUGH COUNTY,Residential
FL,230688,HILLSBOROUGH COUNTY,Residential
FL,187619,HILLSBOROUGH COUNTY,Residential
FL,558429,HILLSBOROUGH COUNTY,Residential
FL,123272,HILLSBOROUGH COUNTY,Residential
FL,134631,HILLSBOROUGH COUNTY,Residential
FL,114784,HILLSBOROUGH COUNTY,Residential
FL,414262,HILLSBOROUGH COUNTY,Residential
FL,205283,HILLSBOROUGH COUNTY,Commercial
FL,447452,HILLSBOROUGH COUNTY,Residential
FL,151247,HILLSBOROUGH COUNTY,Residential
FL,565643,HILLSBOROUGH COUNTY,Residential
FL,322194,HILLSBOROUGH COUNTY,Residential
FL,125963,HILLSBOROUGH COUNTY,Residential
FL,177065,HILLSBOROUGH COUNTY,Residential
FL,205411,HILLSBOROUGH COUNTY,Residential
FL,701783,HILLSBOROUGH COUNTY,Residential
FL,975670,HILLSBOROUGH COUNTY,Residential
FL,259787,HILLSBOROUGH COUNTY,Residential
FL,634476,HILLSBOROUGH COUNTY,Residential
FL,307961,HILLSBOROUGH COUNTY,Residential
FL,989672,HILLSBOROUGH COUNTY,Residential
FL,222362,HILLSBOROUGH COUNTY,Residential
FL,977677,HILLSBOROUGH COUNTY,Residential
FL,936082,HILLSBOROUGH COUNTY,Residential
FL,975548,HILLSBOROUGH COUNTY,Residential
FL,108419,HILLSBOROUGH COUNTY,Residential
FL,853438,HILLSBOROUGH COUNTY,Residential
FL,749144,HILLSBOROUGH COUNTY,Residential
FL,480797,HILLSBOROUGH COUNTY,Residential
FL,838068,HILLSBOROUGH COUNTY,Commercial
FL,433429,HILLSBOROUGH COUNTY,Commercial
FL,210776,HILLSBOROUGH COUNTY,Residential
FL,749978,HILLSBOROUGH COUNTY,Residential
FL,386814,HILLSBOROUGH COUNTY,Residential
FL,515824,HILLSBOROUGH COUNTY,Residential
FL,254200,HILLSBOROUGH COUNTY,Residential
FL,856231,HILLSBOROUGH COUNTY,Residential
FL,200284,HILLSBOROUGH COUNTY,Commercial
FL,779315,SUMTER COUNTY,Residential
FL,250632,SUMTER COUNTY,Residential
FL,875739,SUMTER COUNTY,Residential
FL,496696,SUMTER COUNTY,Residential
FL,190471,SUMTER COUNTY,Residential
FL,143017,SUMTER COUNTY,Residential
FL,412482,SUMTER COUNTY,Residential
FL,841299,SUMTER COUNTY,Residential
FL,348337,SUMTER COUNTY,Residential
FL,272219,HILLSBOROUGH COUNTY,Residential
FL,787846,HILLSBOROUGH COUNTY,Residential
FL,752762,HILLSBOROUGH COUNTY,Residential
FL,121367,HILLSBOROUGH COUNTY,Residential
FL,937923,HILLSBOROUGH COUNTY,Residential
FL,790866,HILLSBOROUGH COUNTY,Residential
FL,341010,HILLSBOROUGH COUNTY,Residential
FL,667287,HILLSBOROUGH COUNTY,Residential
FL,874590,HILLSBOROUGH COUNTY,Residential
FL,221194,HILLSBOROUGH COUNTY,Residential
FL,645506,HILLSBOROUGH COUNTY,Residential
FL,984413,HILLSBOROUGH COUNTY,Residential
FL,474047,HILLSBOROUGH COUNTY,Residential
FL,243978,HILLSBOROUGH COUNTY,Residential
FL,148556,HILLSBOROUGH COUNTY,Commercial
FL,633612,HILLSBOROUGH COUNTY,Residential
FL,123766,HILLSBOROUGH COUNTY,Residential
FL,473301,HILLSBOROUGH COUNTY,Residential
FL,484352,HILLSBOROUGH COUNTY,Residential
FL,549349,HILLSBOROUGH COUNTY,Residential
FL,672439,HILLSBOROUGH COUNTY,Residential
FL,846968,HILLSBOROUGH COUNTY,Residential
FL,162769,HILLSBOROUGH COUNTY,Residential
FL,739956,HILLSBOROUGH COUNTY,Residential
FL,711032,HILLSBOROUGH COUNTY,Residential
FL,561480,HILLSBOROUGH COUNTY,Residential
FL,986127,HILLSBOROUGH COUNTY,Residential
FL,594003,HILLSBOROUGH COUNTY,Residential
FL,565183,HILLSBOROUGH COUNTY,Commercial
FL,243837,HILLSBOROUGH COUNTY,Residential
FL,561726,HILLSBOROUGH COUNTY,Commercial
FL,720399,HILLSBOROUGH COUNTY,Residential
FL,803119,HILLSBOROUGH COUNTY,Residential
FL,805389,HILLSBOROUGH COUNTY,Residential
FL,555856,HILLSBOROUGH COUNTY,Residential
FL,888190,HILLSBOROUGH COUNTY,Residential
FL,149610,HILLSBOROUGH COUNTY,Residential
FL,651574,HILLSBOROUGH COUNTY,Residential
FL,720367,HILLSBOROUGH COUNTY,Residential
FL,942205,HILLSBOROUGH COUNTY,Residential
FL,376303,HILLSBOROUGH COUNTY,Commercial
FL,630416,HILLSBOROUGH COUNTY,Residential
FL,260594,SUMTER COUNTY,Residential
FL,385180,SUMTER COUNTY,Residential
FL,693246,SUMTER COUNTY,Residential
FL,232101,SUMTER COUNTY,Residential
FL,834607,SUMTER COUNTY,Residential
FL,768042,SUMTER COUNTY,Residential
FL,320961,SUMTER COUNTY,Residential
FL,739068,SUMTER COUNTY,Residential
FL,333041,SUMTER COUNTY,Residential
FL,377797,SUMTER COUNTY,Residential
FL,169838,SUMTER COUNTY,Residential
FL,548230,SUMTER COUNTY,Residential
FL,316809,SUMTER COUNTY,Residential
FL,395078,SUMTER COUNTY,Residential
FL,817753,SUMTER COUNTY,Residential
FL,491345,SUMTER COUNTY,Residential
FL,430149,SUMTER COUNTY,Residential
FL,422227,SUMTER COUNTY,Residential
FL,153079,SUMTER COUNTY,Residential
FL,622560,SUMTER COUNTY,Residential
FL,946387,SUMTER COUNTY,Residential
FL,644068,SUMTER COUNTY,Residential
FL,609892,HILLSBOROUGH COUNTY,Residential
FL,775298,HILLSBOROUGH COUNTY,Residential
FL,894196,HILLSBOROUGH COUNTY,Residential
FL,657290,HILLSBOROUGH COUNTY,Residential
FL,437398,HILLSBOROUGH COUNTY,Residential
FL,335008,HILLSBOROUGH COUNTY,Residential
FL,248367,HILLSBOROUGH COUNTY,Commercial
FL,520161,HILLSBOROUGH COUNTY,Residential
FL,776438,HILLSBOROUGH COUNTY,Residential
FL,978349,HILLSBOROUGH COUNTY,Residential
FL,586114,HILLSBOROUGH COUNTY,Residential
FL,859557,HILLSBOROUGH COUNTY,Commercial
FL,426199,HILLSBOROUGH COUNTY,Residential
FL,244990,HILLSBOROUGH COUNTY,Residential
FL,853928,HILLSBOROUGH COUNTY,Residential
FL,513252,HILLSBOROUGH COUNTY,Residential
FL,942756,HILLSBOROUGH COUNTY,Commercial
FL,849871,HILLSBOROUGH COUNTY,Commercial
FL,755075,HILLSBOROUGH COUNTY,Residential
FL,437584,HILLSBOROUGH COUNTY,Residential
FL,657801,HILLSBOROUGH COUNTY,Residential
FL,494988,HILLSBOROUGH COUNTY,Commercial
FL,435529,HILLSBOROUGH COUNTY,Residential
FL,941830,HILLSBOROUGH COUNTY,Residential
FL,640161,HILLSBOROUGH COUNTY,Commercial
FL,189881,HILLSBOROUGH COUNTY,Commercial
FL,277217,HILLSBOROUGH COUNTY,Residential
FL,997152,HILLSBOROUGH COUNTY,Residential
FL,794822,HILLSBOROUGH COUNTY,Residential
FL,390415,HILLSBOROUGH COUNTY,Residential
FL,644620,HILLSBOROUGH COUNTY,Residential
FL,530760,HILLSBOROUGH COUNTY,Commercial
FL,548221,HILLSBOROUGH COUNTY,Commercial
FL,939520,HILLSBOROUGH COUNTY,Commercial
FL,205749,HILLSBOROUGH COUNTY,Commercial
FL,454370,HILLSBOROUGH COUNTY,Commercial
FL,182560,HILLSBOROUGH COUNTY,Residential
FL,585909,HILLSBOROUGH COUNTY,Residential
FL,930046,HILLSBOROUGH COUNTY,Residential
FL,540746,HILLSBOROUGH COUNTY,Residential
FL,121049,HILLSBOROUGH COUNTY,Residential
FL,352050,HILLSBOROUGH COUNTY,Residential
FL,333607,HILLSBOROUGH COUNTY,Residential
FL,588821,HILLSBOROUGH COUNTY,Residential
FL,963386,HILLSBOROUGH COUNTY,Residential
FL,318780,HILLSBOROUGH COUNTY,Residential
FL,447165,HILLSBOROUGH COUNTY,Commercial
FL,610016,HILLSBOROUGH COUNTY,Residential
FL,262946,HILLSBOROUGH COUNTY,Residential
FL,394195,HILLSBOROUGH COUNTY,Residential
FL,679052,HILLSBOROUGH COUNTY,Commercial
FL,529698,HILLSBOROUGH COUNTY,Commercial
FL,170287,HILLSBOROUGH COUNTY,Commercial
FL,189938,HILLSBOROUGH COUNTY,Commercial
FL,374407,HILLSBOROUGH COUNTY,Residential
FL,438089,HILLSBOROUGH COUNTY,Residential
FL,444801,HILLSBOROUGH COUNTY,Residential
FL,939762,HILLSBOROUGH COUNTY,Commercial
FL,494517,HILLSBOROUGH COUNTY,Residential
FL,571463,HILLSBOROUGH COUNTY,Residential
FL,270376,HILLSBOROUGH COUNTY,Residential
FL,777050,HILLSBOROUGH COUNTY,Residential
FL,425146,HILLSBOROUGH COUNTY,Residential
FL,669171,HILLSBOROUGH COUNTY,Residential
FL,694727,HILLSBOROUGH COUNTY,Commercial
FL,159918,HILLSBOROUGH COUNTY,Commercial
FL,557507,HILLSBOROUGH COUNTY,Commercial
FL,262846,HILLSBOROUGH COUNTY,Commercial
FL,519897,HILLSBOROUGH COUNTY,Commercial
FL,158774,HILLSBOROUGH COUNTY,Commercial
FL,303391,HILLSBOROUGH COUNTY,Commercial
FL,834798,HILLSBOROUGH COUNTY,Commercial
FL,172245,HILLSBOROUGH COUNTY,Commercial
FL,282164,HILLSBOROUGH COUNTY,Residential
FL,272997,HILLSBOROUGH COUNTY,Commercial
FL,211166,HILLSBOROUGH COUNTY,Commercial
FL,428624,HILLSBOROUGH COUNTY,Commercial
FL,657789,HILLSBOROUGH COUNTY,Commercial
FL,929423,HILLSBOROUGH COUNTY,Commercial
FL,976842,HILLSBOROUGH COUNTY,Residential
FL,712542,HILLSBOROUGH COUNTY,Residential
FL,869182,HILLSBOROUGH COUNTY,Residential
FL,112739,HILLSBOROUGH COUNTY,Residential
FL,649967,HILLSBOROUGH COUNTY,Residential
FL,335912,HILLSBOROUGH COUNTY,Residential
FL,236027,HILLSBOROUGH COUNTY,Residential
FL,905238,HILLSBOROUGH COUNTY,Residential
FL,318535,HILLSBOROUGH COUNTY,Residential
FL,361919,HILLSBOROUGH COUNTY,Residential
FL,109126,HILLSBOROUGH COUNTY,Residential
FL,264056,HILLSBOROUGH COUNTY,Residential
FL,182949,HILLSBOROUGH COUNTY,Residential
FL,889590,HILLSBOROUGH COUNTY,Residential
FL,994226,HILLSBOROUGH COUNTY,Commercial
FL,600699,HILLSBOROUGH COUNTY,Commercial
FL,942132,HILLSBOROUGH COUNTY,Commercial
FL,111273,HILLSBOROUGH COUNTY,Commercial
FL,700624,HILLSBOROUGH COUNTY,Residential
FL,915864,HILLSBOROUGH COUNTY,Commercial
FL,712155,HILLSBOROUGH COUNTY,Residential
FL,147064,HILLSBOROUGH COUNTY,Residential
FL,159662,HILLSBOROUGH COUNTY,Commercial
FL,169139,HILLSBOROUGH COUNTY,Commercial
FL,733482,HILLSBOROUGH COUNTY,Residential
FL,602295,HILLSBOROUGH COUNTY,Residential
FL,533919,HILLSBOROUGH COUNTY,Commercial
FL,988265,HILLSBOROUGH COUNTY,Commercial
FL,729199,HILLSBOROUGH COUNTY,Commercial
FL,634459,HILLSBOROUGH COUNTY,Commercial
FL,426846,HILLSBOROUGH COUNTY,Commercial
FL,198675,HILLSBOROUGH COUNTY,Commercial
FL,104255,HILLSBOROUGH COUNTY,Commercial
FL,676601,HILLSBOROUGH COUNTY,Residential
FL,759920,HILLSBOROUGH COUNTY,Commercial
FL,633656,HILLSBOROUGH COUNTY,Residential
FL,446816,HILLSBOROUGH COUNTY,Residential
FL,831165,HILLSBOROUGH COUNTY,Commercial
FL,687212,HILLSBOROUGH COUNTY,Residential
FL,697522,HILLSBOROUGH COUNTY,Residential
FL,840224,HILLSBOROUGH COUNTY,Residential
FL,543139,HILLSBOROUGH COUNTY,Residential
FL,734086,HILLSBOROUGH COUNTY,Residential
FL,916982,HILLSBOROUGH COUNTY,Residential
FL,520526,HILLSBOROUGH COUNTY,Commercial
FL,843846,HILLSBOROUGH COUNTY,Residential
FL,270796,HILLSBOROUGH COUNTY,Residential
FL,419883,HILLSBOROUGH COUNTY,Residential
FL,313507,HILLSBOROUGH COUNTY,Residential
FL,182037,HILLSBOROUGH COUNTY,Commercial
FL,330502,HILLSBOROUGH COUNTY,Commercial
FL,716108,HILLSBOROUGH COUNTY,Residential
FL,352012,HILLSBOROUGH COUNTY,Residential
FL,995606,HILLSBOROUGH COUNTY,Residential
FL,555958,HILLSBOROUGH COUNTY,Commercial
FL,126044,HILLSBOROUGH COUNTY,Commercial
FL,145967,HILLSBOROUGH COUNTY,Commercial
FL,848871,HILLSBOROUGH COUNTY,Commercial
FL,279721,HILLSBOROUGH COUNTY,Residential
FL,455070,HILLSBOROUGH COUNTY,Commercial
FL,947770,HILLSBOROUGH COUNTY,Commercial
FL,313734,HILLSBOROUGH COUNTY,Commercial
FL,130874,HILLSBOROUGH COUNTY,Residential
FL,568428,HILLSBOROUGH COUNTY,Commercial
FL,488305,HILLSBOROUGH COUNTY,Commercial
FL,601064,HILLSBOROUGH COUNTY,Commercial
FL,120201,HILLSBOROUGH COUNTY,Commercial
FL,442445,HILLSBOROUGH COUNTY,Commercial
FL,916468,HILLSBOROUGH COUNTY,Commercial
FL,778267,HILLSBOROUGH COUNTY,Residential
FL,497307,HILLSBOROUGH COUNTY,Commercial
FL,393905,HILLSBOROUGH COUNTY,Commercial
FL,980948,HILLSBOROUGH COUNTY,Commercial
FL,364753,HILLSBOROUGH COUNTY,Residential
FL,579880,HILLSBOROUGH COUNTY,Residential
FL,941726,HILLSBOROUGH COUNTY,Residential
FL,948706,HILLSBOROUGH COUNTY,Residential
FL,823503,HILLSBOROUGH COUNTY,Commercial
FL,663336,HILLSBOROUGH COUNTY,Commercial
FL,474719,HILLSBOROUGH COUNTY,Residential
FL,865975,HILLSBOROUGH COUNTY,Commercial
FL,278310,HILLSBOROUGH COUNTY,Residential
FL,615471,HILLSBOROUGH COUNTY,Commercial
FL,142882,HILLSBOROUGH COUNTY,Residential
FL,251193,HILLSBOROUGH COUNTY,Residential
FL,374408,HILLSBOROUGH COUNTY,Residential
FL,491886,HILLSBOROUGH COUNTY,Residential
FL,236213,HILLSBOROUGH COUNTY,Residential
FL,327823,HILLSBOROUGH COUNTY,Residential
FL,499997,HILLSBOROUGH COUNTY,Residential
FL,691021,HILLSBOROUGH COUNTY,Residential
FL,104709,HILLSBOROUGH COUNTY,Commercial
FL,829758,HILLSBOROUGH COUNTY,Residential
FL,366088,HILLSBOROUGH COUNTY,Residential
FL,440322,HILLSBOROUGH COUNTY,Residential
FL,621260,HILLSBOROUGH COUNTY,Residential
FL,729338,HILLSBOROUGH COUNTY,Residential
FL,634265,HILLSBOROUGH COUNTY,Residential
FL,988905,HILLSBOROUGH COUNTY,Residential
FL,891259,HILLSBOROUGH COUNTY,Residential
FL,118432,HILLSBOROUGH COUNTY,Commercial
FL,814046,HILLSBOROUGH COUNTY,Residential
FL,227200,HILLSBOROUGH COUNTY,Commercial
FL,812843,HILLSBOROUGH COUNTY,Commercial
FL,995628,HILLSBOROUGH COUNTY,Commercial
FL,610260,HILLSBOROUGH COUNTY,Commercial
FL,128177,HILLSBOROUGH COUNTY,Commercial
FL,834675,HILLSBOROUGH COUNTY,Commercial
FL,669279,HILLSBOROUGH COUNTY,Residential
